DISPLAY "(null)" invalid; disabling X11 forwarding
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcuda.so locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcurand.so locally
INFO:tensorflow:PS hosts are: ['raiders1:2200']
INFO:tensorflow:Worker hosts are: ['raiders1:2201', 'raiders1:2202', 'raiders1:2203', 'raiders1:2204', 'raiders2:2205', 'raiders2:2206', 'raiders2:2207', 'raiders2:2208', 'raiders3:2209', 'raiders3:2210', 'raiders3:2211', 'raiders3:2212', 'raiders8:2213', 'raiders8:2214', 'raiders8:2215', 'raiders8:2216']
E tensorflow/stream_executor/cuda/cuda_driver.cc:491] failed call to cuInit: CUDA_ERROR_NO_DEVICE
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:153] retrieving CUDA diagnostic information for host: raiders3
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:160] hostname: raiders3
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:185] libcuda reported version is: Not found: was unable to find libcuda.so DSO loaded into this program
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:347] driver version file contents: """NVRM version: NVIDIA UNIX x86_64 Kernel Module  367.27  Thu Jun  9 18:53:27 PDT 2016
GCC version:  gcc version 4.8.4 (Ubuntu 4.8.4-2ubuntu1~14.04.3) 
"""
I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:189] kernel reported version is: 367.27.0
I tensorflow/core/common_runtime/gpu/gpu_init.cc:81] No GPU devices available on machine.
I tensorflow/core/distributed_runtime/rpc/grpc_channel.cc:206] Initialize HostPortsGrpcChannelCache for job ps -> {raiders1:2200}
I tensorflow/core/distributed_runtime/rpc/grpc_channel.cc:206] Initialize HostPortsGrpcChannelCache for job worker -> {raiders1:2201, raiders1:2202, raiders1:2203, raiders1:2204, raiders2:2205, raiders2:2206, raiders2:2207, raiders2:2208, localhost:2209, raiders3:2210, raiders3:2211, raiders3:2212, raiders8:2213, raiders8:2214, raiders8:2215, raiders8:2216}
I tensorflow/core/distributed_runtime/rpc/grpc_server_lib.cc:202] Started server with target: grpc://localhost:2209
INFO:tensorflow:Learning rate: 0.005000, momentum: 0.300000
INFO:tensorflow:2016-07-26 23:30:31.508540 Supervisor
INFO:tensorflow:got sessions! 2016-07-26 23:30:43.556959 
INFO:tensorflow:Started 3 queues for processing input data.
INFO:tensorflow:Step: 399, Loss: 5.186339, time: 18.037 sec/batch
INFO:tensorflow:Step: 405, Loss: 5.282197, time: 13.254 sec/batch
INFO:tensorflow:Step: 412, Loss: 5.496139, time: 19.199 sec/batch
INFO:tensorflow:Step: 431, Loss: 5.389254, time: 12.941 sec/batch
INFO:tensorflow:Step: 446, Loss: 5.650854, time: 15.829 sec/batch
INFO:tensorflow:Step: 466, Loss: 5.689411, time: 15.788 sec/batch
INFO:tensorflow:Step: 486, Loss: 5.395973, time: 14.421 sec/batch
INFO:tensorflow:Step: 504, Loss: 5.007912, time: 15.020 sec/batch
INFO:tensorflow:Step: 522, Loss: 5.208119, time: 14.215 sec/batch
INFO:tensorflow:Step: 540, Loss: 5.138215, time: 12.306 sec/batch
INFO:tensorflow:Step: 557, Loss: 5.406384, time: 14.342 sec/batch
INFO:tensorflow:Step: 573, Loss: 5.577348, time: 14.265 sec/batch
INFO:tensorflow:Step: 590, Loss: 5.302657, time: 14.988 sec/batch
INFO:tensorflow:Step: 609, Loss: 5.241998, time: 15.269 sec/batch
INFO:tensorflow:Step: 628, Loss: 5.649574, time: 13.929 sec/batch
INFO:tensorflow:Step: 647, Loss: 5.765164, time: 13.453 sec/batch
INFO:tensorflow:Step: 663, Loss: 5.947122, time: 14.425 sec/batch
INFO:tensorflow:Step: 681, Loss: 5.544245, time: 15.664 sec/batch
INFO:tensorflow:Step: 700, Loss: 5.804172, time: 14.283 sec/batch
INFO:tensorflow:Step: 720, Loss: 5.218656, time: 13.595 sec/batch
INFO:tensorflow:Step: 737, Loss: 5.566752, time: 16.412 sec/batch
INFO:tensorflow:Step: 757, Loss: 4.975208, time: 14.234 sec/batch
INFO:tensorflow:Step: 776, Loss: 5.492167, time: 11.197 sec/batch
INFO:tensorflow:Step: 791, Loss: 5.695171, time: 15.757 sec/batch
INFO:tensorflow:Step: 811, Loss: 4.996795, time: 13.400 sec/batch
INFO:tensorflow:Step: 828, Loss: 5.508079, time: 11.480 sec/batch
INFO:tensorflow:Step: 843, Loss: 5.495348, time: 11.523 sec/batch
INFO:tensorflow:Step: 857, Loss: 5.084225, time: 15.724 sec/batch
INFO:tensorflow:Step: 876, Loss: 5.221349, time: 13.676 sec/batch
INFO:tensorflow:Step: 893, Loss: 5.142723, time: 13.689 sec/batch
INFO:tensorflow:Step: 910, Loss: 5.386744, time: 14.478 sec/batch
INFO:tensorflow:Step: 929, Loss: 5.669311, time: 15.913 sec/batch
INFO:tensorflow:Step: 949, Loss: 5.375635, time: 12.788 sec/batch
INFO:tensorflow:Step: 965, Loss: 5.166879, time: 12.075 sec/batch
INFO:tensorflow:Step: 981, Loss: 5.283108, time: 12.853 sec/batch
INFO:tensorflow:Step: 997, Loss: 5.561263, time: 16.397 sec/batch
INFO:tensorflow:Step: 1017, Loss: 5.309346, time: 13.101 sec/batch
INFO:tensorflow:Step: 1034, Loss: 5.137824, time: 12.544 sec/batch
INFO:tensorflow:Step: 1049, Loss: 5.886019, time: 14.349 sec/batch
INFO:tensorflow:Step: 1067, Loss: 5.045601, time: 16.006 sec/batch
INFO:tensorflow:Step: 1087, Loss: 5.268124, time: 16.412 sec/batch
INFO:tensorflow:Step: 1109, Loss: 5.542886, time: 14.809 sec/batch
INFO:tensorflow:Step: 1127, Loss: 5.371129, time: 13.340 sec/batch
INFO:tensorflow:Step: 1145, Loss: 5.698754, time: 12.450 sec/batch
INFO:tensorflow:Step: 1162, Loss: 5.283678, time: 13.365 sec/batch
INFO:tensorflow:Step: 1178, Loss: 5.008897, time: 14.288 sec/batch
INFO:tensorflow:Step: 1197, Loss: 5.218575, time: 14.115 sec/batch
INFO:tensorflow:Step: 1216, Loss: 5.485928, time: 17.786 sec/batch
INFO:tensorflow:Step: 1236, Loss: 5.423624, time: 20.092 sec/batch
INFO:tensorflow:Step: 1261, Loss: 5.370039, time: 11.672 sec/batch
INFO:tensorflow:Step: 1275, Loss: 5.486975, time: 14.087 sec/batch
INFO:tensorflow:Step: 1293, Loss: 5.521180, time: 10.620 sec/batch
INFO:tensorflow:Step: 1307, Loss: 5.095047, time: 13.510 sec/batch
INFO:tensorflow:Step: 1324, Loss: 5.024442, time: 16.615 sec/batch
INFO:tensorflow:Step: 1344, Loss: 5.586584, time: 10.771 sec/batch
INFO:tensorflow:Step: 1360, Loss: 4.884595, time: 18.535 sec/batch
INFO:tensorflow:Step: 1379, Loss: 5.410497, time: 13.910 sec/batch
INFO:tensorflow:Step: 1396, Loss: 5.687555, time: 12.108 sec/batch
INFO:tensorflow:Step: 1413, Loss: 5.304456, time: 15.035 sec/batch
INFO:tensorflow:Step: 1432, Loss: 5.397241, time: 14.724 sec/batch
INFO:tensorflow:Step: 1450, Loss: 6.016851, time: 14.265 sec/batch
